-31
-15
-13
-13
-18
-11
-12
9
-11
-11
-16
-13
-16
-18
-15
-11
-14
-17
-16
-18
-16
-14
-23
-16
-26
-18
-19
-19
-12
-11
-14
-20
-11
-22
-16
-12
14
-21
-20
-20
-14
-19
-15
-11
-11
-11
-11
-30
-18
-23
-14
-16
-21
-14
-13
-14
-17
-17
-14
-14
9
-11
-14
-17
-12
-13
-12
-14
-18
-11
-18
-21
-14
-14
-18
-11
-11
-12
-12
-21
-11
-22
-18
-27
-18
-22
-17
-21
-14
-23
-16
-18
-16
-20
-19
16
-11
-11
-12
-12
-21
-24
-11
-14
-11
-21
-15
-16
-17
-17
-12
-20
-14
-13
-13
15
-12
-16
-15
-15
-19
-18
-15
-11
-20
-14
-12
-13
-11
13
-22
-11
-14
-11
-13
-13
-20
-23
-12
-17
-11
-18
-11
-19
-13
-12
-11
-22
-11
-20
-12
-23
-11
-12
-17
-13
-12
-15
-15
-15
-27
-14
-13
-13
-18
-14
-14
-13
-18
-16
-13
-18
-15
-15
-14
-12
-14
-22
-12
-24
-19
-15
-11
-13
-15
-16
-20
-11
-21
-18
-12
-12
-16
-18
-21
-13
-20
-22
-12
-11
-17
-11
-14
-23
-11
-11
-19
-15
9
-11
-27
-16
-19
-19
-22
-16
-13
-22
-18
-12
-11
-14
-21
-14
-19
-18
-18
-16
-17
-13
-13
-12
-15
-12
-18
-14
-19
-18
-15
-14
-12
-15
19
-21
-13
-12
-14
-12
-15
-12
-16
-17
-14
-12
-25
-16
-14
-18
-19
-15
-18
-12
-21
-18
-11
-12
-14
-13
-12
-21
-19
-19
-14
18
-14
-13
-12
-14
-12
-18
-16
-11
-13
-21
-14
-19
-21
-27
-14
-11
-17
-13
-27
-21
-11
-14
-14
-13
-12
19
-16
-12
-25
-14
-12
-13
-14
-18
-22
-16
-13
-27
-13
-12
-12
-11
-15
-12
-17
-11
-14
-12
-14
-11
-15
-11
-13
-14
-14
-24
-16
-13
-14
-11
-19
-12
-14
-12
-14
19
-21
-12
-28
-11
-11
-13
-16
-11
-20
-14
-16
-16
-25
-15
-17
-16
-11
-12
-13
-12
-14
-13
-25
-13
-18
-20
19
-16
-12
-15
-17
-18
-17
-23
-21
-26
-14
-11
-24
-17
-12
-17
-12
-19
-17
-12
-16
-13
19
-13
-13
-13
-16
-19
-18
-17
-16
-13
-12
-18
-14
-18
-17
-15
-18
-11
-17
